Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent,Source Count,Source Brokers,Source URLs,Region Match
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/bacocho-3-bedroom-puerto-escondido-private-home,Bacocho 3 Bedroom Puerto Escondido Private Home,Land/Lot,12150000,USD,3,4,205,m2,"This private 3 bedroom home is brand new construction located in Bacocho, Puerto Escondido, Oaxaca. Very close to several beaches including Carrizalillo Beach, one of the most visited and renowned ...",https://assets.easybroker.com/property_images/5554750/96544501/EB-UI4750.jpg?height=300&version=1759418129&width=450,Mexico,Quintana Roo,Tulum,,,Sale,1,Philip Glen,https://www.philipglen.com/property/bacocho-3-bedroom-puerto-escondido-private-home,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/oceanview-puerto-escondido-duplex-with-private-rooftop-terrace,Oceanview Puerto Escondido Duplex with Private Rooftop Terrace,Penthouse,2800000,USD,1,1,53,m2,"Welcome to Manava Lofts – where Tahitian-inspired hospitality meets the soul of Puerto Escondido. Penthouse Duplex Studio with Expansive Roof Terrace &amp; Ocean View Price: MXN 2,800,000 Property ...",https://assets.easybroker.com/property_images/5774778/101172702/EB-VE4778.jpg?height=300&version=1769642104&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/oceanview-puerto-escondido-duplex-with-private-rooftop-terrace,Tulum; Other Riviera Maya; Puerto Escondido
G&V Bienes Raices,https://www.gvbienesraices.com/,Tokko Broker,"https://www.gvbienesraices.com/p/8596998-Departamento-en-Renta-en-Playa-del-Carmen-Privada-Huatulco,-Porto-Alto,-Playa-del-Carmen","Departamento en Renta en Playa del Carmen - Privada Huatulco, Porto Alto, Playa del Carmen",Condo/Apartment,9000,MXN,2,1,,,"Departamento en renta en Playa del Carmen 2 recámaras en privada con alberca Departamento dúplex ubicado en planta alta dentro de un residencial con doble filtro de seguridad y excelentes amenidades. Una excelente opción para quienes buscan comodidad, seguridad y una ubicación estratégica cerca de supermercados, plazas comerciales y servicios. Precio:$9,000 MXN mensuales Medidas y tipologíaDepartamento dúplex en planta alta con 2 recámaras, 1 baño completo, sala, comedor, cocina integral y estacionamiento para 1 auto. Características * 2 recámaras* 1 baño completo* Cocina integral equipada* Re",https://static.tokkobroker.com/sm_pics/8596998_48831844647059705889403719945003566779031008511838287781809059986018888275966_og.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Rent,1,G&V Bienes Raices,"https://www.gvbienesraices.com/p/8596998-Departamento-en-Renta-en-Playa-del-Carmen-Privada-Huatulco,-Porto-Alto,-Playa-del-Carmen",Playa del Carmen; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/oceanfront-home-in-puerto-angel-zipolite-oaxaca,Oceanfront Home in  Puerto Ángel Zipolite Oaxaca,Condo/Apartment,3347850,USD,1,1,60.87,m2,"Discover an exclusive oceanfront apartment development in Puerto Angel, offering modern coastal living with panoramic sea views and direct water access. This is a fast selling development with mult...",https://assets.easybroker.com/property_images/5914394/104114977/EB-VS4394.jpg?height=300&version=1775568933&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/oceanfront-home-in-puerto-angel-zipolite-oaxaca,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/oceanfront-cliffside-2-bed-in-puerto-angel-zipolite-oaxaca,Oceanfront Cliffside 2-Bed In Puerto Ángel Zipolite Oaxaca,Condo/Apartment,6234600,USD,2,2,92.86,m2,"Discover an exclusive oceanfront apartment development in Puerto Angel, offering modern coastal living with panoramic sea views and direct water access. This is a fast selling development with mult...",https://assets.easybroker.com/property_images/5911672/104066325/EB-VS1672.jpeg?height=300&version=1775504793&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/oceanfront-cliffside-2-bed-in-puerto-angel-zipolite-oaxaca,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/puerto-escondido-double-height-loft-with-private-pool,Puerto Escondido Double Height Loft with Private Pool,Condo/Apartment,2295000,USD,1,1,45.58,m2,"Welcome to Manava Lofts – where Tahitian-inspired hospitality meets the soul of Puerto Escondido. This boutique residential project introduces the first double-height lofts in the area, offering a ...",https://assets.easybroker.com/property_images/5774353/101163339/EB-VE4353.jpg?height=300&version=1769641666&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/puerto-escondido-double-height-loft-with-private-pool,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/puerto-escondido-studio-suite-steps-from-playa-zicatela-los-tamarindos,Ground Floor Puerto Escondido Studio Steps from Playa Zicatela,Condo/Apartment,2350000,USD,0,1,44.4,m2,"Selva Blanca is a new residential development in pre-sale located in one of the most desirable areas of Playa Zicatela, Puerto Escondido. The location is ideal nestled in the Tamarindos neighborhoo...",https://assets.easybroker.com/property_images/5766309/101003838/EB-VD6309.jpg?height=300&version=1769474558&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/puerto-escondido-studio-suite-steps-from-playa-zicatela-los-tamarindos,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/puerto-escondido-exclusive-2-bed-penthouse-with-private-rooftop-steps-from-zicat,Puerto Escondido Exclusive Penthouse with Private Rooftop steps from Beach,Penthouse,5480000,USD,1,1,109.61,m2,"Introducing Guava, A Suuel Hotel Branded Residence. Located in Puerto Escondido, Oaxaca. Prime Zicatela location 1 block from the beach. Unit 10 - Bedroom Penthouse + Private Rooftop PRICE: $5,480,...",https://assets.easybroker.com/property_images/5759507/100866989/EB-VC9507.png?height=300&version=1769127539&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/puerto-escondido-exclusive-2-bed-penthouse-with-private-rooftop-steps-from-zicat,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/guava-2-bed-branded-residences-steps-from-puerto-escondido-zicatela-beach,Guava 2 Bed Branded Residences steps from Puerto Escondido Zicatela Beach,Condo/Apartment,6510000,USD,2,2,100.23,m2,"Introducing Guava located in Los Tamarindos in Puerto Escondido, Oaxaca - Just 1 block from Zicatela Beach. Guava is a Suuel Hotel Branded Residence with the option of in house property management....",https://assets.easybroker.com/property_images/5759442/100865428/EB-VC9442.jpg?height=300&version=1769124813&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/guava-2-bed-branded-residences-steps-from-puerto-escondido-zicatela-beach,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/m-tamarindos-studio-apartment-1-block-frozicatela-beach-puerto-escondido,Tamarindos Studio Apartment 1 Block from Zicatela Beach Puerto Escondido,Condo/Apartment,2013000,USD,0,1,29,m2,"Introducing Guava - A Suuel Hotel Branded Residence located in Puerto Escondido, Oaxaca | Nestled between Zicatela and La Punta only 1 block from the beach . Optional boutique hotel managment servi...",https://assets.easybroker.com/property_images/5759380/100864255/EB-VC9380.jpg?height=300&version=1769123329&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/m-tamarindos-studio-apartment-1-block-frozicatela-beach-puerto-escondido,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/beach-living-in-puerto-escondido-new-homes-from-175k,Beach Living in Puerto Escondido: New Homes from 175K,Condo/Apartment,175000,USD,2,2,70,m2,Discover a rare entry point into one of Mexico's most desirable coastal markets. This new construction development in the tranquil village of La Barra de Colotepec offers a seamless blend of serene...,https://assets.easybroker.com/property_images/5608749/97627444/EB-UN8749.png?height=300&version=1762892611&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/beach-living-in-puerto-escondido-new-homes-from-175k,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/oceanview-designer-2-level-duplex-in-puerto-escondido,Oceanview Designer 2 Level Duplex in Puerto Escondido,Land/Lot,7700000,USD,2,3,121,m2,"Welcome to your new home in La Barra, Puerto Escondido, Oaxaca. Introducing a high design Moroccan-Oaxacan inspired 9 unit boutique condominium with a prime location in the La Barra neighborhood. P...",https://assets.easybroker.com/property_images/5607440/97599809/EB-UN7440.jpg?height=300&version=1761400959&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/oceanview-designer-2-level-duplex-in-puerto-escondido,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/la-barra-luxury-studio-in-puerto-escondido,La Barra Luxury Studio in Puerto Escondido,Condo/Apartment,3100000,USD,0,1,54.5,m2,"Welcome to your new home in La Barra, Puerto Escondido, Oaxaca. Introducing a high design Moroccan-Oaxacan inspired 9 unit boutique condominium with a prime location in the La Barra neighborhood. P...",https://assets.easybroker.com/property_images/5607431/97599574/EB-UN7431.jpg?height=300&version=1761397725&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/la-barra-luxury-studio-in-puerto-escondido,Tulum; Other Riviera Maya; Puerto Escondido
Philip Glen,https://www.philipglen.com/,EasyBroker,https://www.philipglen.com/property/luxury-puerto-angel-3-bedroom-oceanfront-condo,Luxury Puerto Angel 3 Bedroom Oceanfront Condo,Condo/Apartment,10500000,USD,3,3,175,m2,"Oceanfront Cliffside 3 Bedroom in Puerto Angel Discover an exclusive oceanfront apartment development in Puerto Angel, offering modern coastal living with panoramic sea views and direct water acces...",https://assets.easybroker.com/property_images/5561450/96679452/EB-UJ1450.jpg?height=300&version=1759686235&width=450,Mexico,Quintana Roo,Tulum,,,Rent,1,Philip Glen,https://www.philipglen.com/property/luxury-puerto-angel-3-bedroom-oceanfront-condo,Tulum; Other Riviera Maya; Puerto Escondido
