Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent,Source Count,Source Brokers,Source URLs,Region Match
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/8439729-Departamento-en-Venta-en-Benito-Ju%C3%A1rez-Departamento--Torre-Bonampak,Departamento en Venta en Benito Juárez - Departamento  Torre Bonampak,Condo/Apartment,5695000,MXN,3,3,191,m2,"Departamento en venta en Torre Bonampak excelente ubicación, de 191mts2; con amplios espacios interiores, dos estacionamientos techados y bodega.. Características principales de la propiedad -3 recámaras. -2 baños completos y 1 medio baño. -Sala y comedor con amplio espacio. -Sala de tele. -Cocina -Cuarto de servicio / Oficina con baño completo. -2 estacionamientos techados. -1 bodega Todo el departamento está equipado con cortinas anticiclónicas. En áreas comunes cuenta con salón para eventos, gimnasio, alberca. el edificio cuenta con planta de emergencia. BNA Caribbean Real Estate Tu puerta ",https://static.tokkobroker.com/sm_pics/8439729_111360810151247114518195890510333390605407427482081963101262096984605397827637_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/8439729-Departamento-en-Venta-en-Benito-Ju%C3%A1rez-Departamento--Torre-Bonampak,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7551009-Casa-en-Venta-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Canc%C3%BAn","Casa en Venta-Renta en Los Santos - Casa en Venta en Residencial Los Santos, Cancún",House,8544000,MXN,3,3,288,m2,"Exclusiva Residencia en Renta y Venta en Los Santos, Cancún — Diseño de Artigas Arquitectos Renta: $55,000 MXN Amueblada Venta: $8,544,000 MXNVenta con Financiamiento a 12 meses : $8,899,000 MXNMobiliario: $550,000 MXN Adicional. Vive en uno de los desarrollos más atractivos y cuidados de Cancún: Residencial Los Santos, un proyecto diseñado por Artigas Arquitectos, reconocido por sus espacios que integran identidad, arquitectura y bienestar. Aquí, cada detalle está pensado para ofrecer confort, elegancia y una vida rodeada de naturaleza. Características de la propiedad:-Terreno: 181 m²-Constru",https://static.tokkobroker.com/sm_pics/112396321_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7551009-Casa-en-Venta-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/7876609-Departamento-en-Venta-en-Canc%C3%BAn-Centro-Departamento-en-venta-en-BeTowers,Departamento en Venta en Cancún Centro - Departamento en venta en BeTowers,Condo/Apartment,12800000,MXN,2,3,213,m2,"Departamento en Venta en Bonampak, Cancún | Vistas Espectaculares y Alberca Departamento en venta en Bonampak, Cancún, con vistas espectaculares, alberca, seguridad 24/7 y amenidades exclusivas. Características principales de la propiedad- 2 recámaras con baño completo privado- Tercera recámara o estudio- Baño completo adicional que también funciona como baño de visitas- Vistas espectaculares- Diseño contemporáneo- Aproximadamente 10 años de antigüedad- Cuarto de lavado independiente Distribución y extras relevantes- Área social con espacios funcionales para sala y comedor- 2 recámaras princip",https://static.tokkobroker.com/sm_pics/119644670_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/7876609-Departamento-en-Venta-en-Canc%C3%BAn-Centro-Departamento-en-venta-en-BeTowers,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7870598-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-en--Fraccionamiento-V%C3%ADa-Cumbres,-Canc%C3%BAn","Casa en Venta en Fraccionamiento Vía Cumbres - Casa en venta en  Fraccionamiento Vía Cumbres, Cancún",House,11000000,MXN,4,4,352,m2,"Casa en venta en Residencial Vía Cumbres, Cancún | 4 recámaras, alberca privada y roof social Casa nueva en venta en Residencial Vía Cumbres, Cancún, con recámara en planta baja, alberca privada, doble altura y roof social. Características principales de la propiedad- Terreno: 228 m²- Construcción: 352 m²- 4 recámaras en total- 5 baños completos- Recámara en planta baja, ideal como oficina o habitación- Sala y comedor con doble altura- Cocina abierta con cubierta de tecnopiedra- Family Room- Roof social- Cuarto de servicio- 2 estacionamientos Distribución y extras relevantesPlanta baja- Sala y",https://static.tokkobroker.com/sm_pics/119507030_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7870598-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-en--Fraccionamiento-V%C3%ADa-Cumbres,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7845563-Casa-en-Venta-Renta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-y-renta-V%C3%ADa-Cumbres,-Canc%C3%BAn","Casa en Venta-Renta en Fraccionamiento Vía Cumbres - Casa en venta y renta Vía Cumbres, Cancún",House,10500000,MXN,3,3,276,m2,"Casa en Venta y Renta en Vía Cumbres Cancún3 Recámaras | Doble Altura | Oficina | Alberca | Cuarto de Servicio Ubicada en Vía Cumbres, uno de los residenciales más completos y familiares de Cancún, esta casa destaca por su diseño modero, amplitud y excelente distribución, ideal para familias que buscan comodidad, privacidad y seguridad en una zona de alta plusvalía.El área social cuenta con sala y comedor de doble altura, creando un ambiente amplio, elegante y con gran entrada de luz natural, perfecto para la convivencia familiar y reuniones. DistribuciónSala – comedor con doble alturaCocina f",https://static.tokkobroker.com/sm_pics/119042943_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7845563-Casa-en-Venta-Renta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-y-renta-V%C3%ADa-Cumbres,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/7841685-Departamento-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Penthouse-en-venta-en--Zol%C3%A9--V%C3%ADa-Cumbres,Departamento en Venta en Fraccionamiento Vía Cumbres - Penthouse en venta en  Zolé- Vía Cumbres,Penthouse,5990000,MXN,3,3,134,m2,"Penthouse en venta en Vía Cumbres, Zolé, Cancún – 3 recámaras, 2 niveles, 144 m² Características del inmueble:- 144 m² de construcción- 2 niveles- 3 recámaras- 3 baños completos- Cocina integral- Sala y comedor- Área de lavado- Balcón- Sala de TV- Recámara principal con baño y walk-in closet- Recámara secundaria con baño y clóset Amenidades del residencial:- Seguridad 24/7- Acceso controlado- Áreas verdes- Ubicación dentro de Vía Cumbres Descripción:Penthouse en venta en Vía Cumbres Cancún con distribución en dos niveles que permite mayor privacidad y amplitud. Ubicado en una zona de alta dema",https://static.tokkobroker.com/sm_pics/118860511_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/7841685-Departamento-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Penthouse-en-venta-en--Zol%C3%A9--V%C3%ADa-Cumbres,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7819624-Casa-en-condominio-en-Venta-en-Fraccionamiento-Ciudad-Mayakoba-Casa-en-venta-en-Senderos-de-Mayakoba,-Playa-del-Carmen","Casa en condominio en Venta en Fraccionamiento Ciudad Mayakoba - Casa en venta en Senderos de Mayakoba, Playa del Carmen",House,8400000,MXN,3,3,270,m2,"Casa en venta en Senderos de Mayakoba, Playa del Carmen | Alberca privada, rooftop con jacuzzi y seguridad 24/7 Casa en venta en Senderos de Mayakoba, Playa del Carmen, con alberca privada, rooftop con jacuzzi y diseño contemporáneo dentro de un residencial con seguridad 24/7. Características principales de la propiedad- Terreno: 180 m²- Construcción: 270 m²- 3 recámaras- 3 baños completos- 2 medios baños- Cochera cubierta para 2 vehículos- Alberca privada- Rooftop con jacuzzi Distribución y extras relevantesPlanta baja- Sala y comedor con excelente iluminación natural- Cocina integral con cub",https://static.tokkobroker.com/sm_pics/118368372_og.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7819624-Casa-en-condominio-en-Venta-en-Fraccionamiento-Ciudad-Mayakoba-Casa-en-venta-en-Senderos-de-Mayakoba,-Playa-del-Carmen",Playa del Carmen; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7796289-Departamento-en-Renta-en-Arbolada-Venta-departamento-Residencial-Arbolada-Elisa-Condos,-Canc%C3%BAn","Departamento en Venta-Renta en Arbolada - Venta departamento Residencial Arbolada Elisa Condos, Cancún",Condo/Apartment,2350000,MXN,1,1,60,m2,"Departamento en venta en Elisa Condos, Arbolada Residencial, Cancún | 1 recámara, alberca y seguridad 24/7 Departamento en venta en Elisa Condos, Arbolada Residencial, Cancún, con diseño contemporáneo, amenidades exclusivas y seguridad privada las 24 horas. Características principales- Construcción: 60 m²- 1 recámara- 1 baño completo- Espacio para centro de lavado- 1 cajón de estacionamiento sin techar Distribución y extras relevantes- Sala y comedor con diseño de concepto abierto- Cocina integrada con distribución funcional- Recámara con excelente iluminación natural- Baño completo- Espacio d",https://static.tokkobroker.com/sm_pics/134092758_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7796289-Departamento-en-Renta-en-Arbolada-Venta-departamento-Residencial-Arbolada-Elisa-Condos,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/6509874-Casa-en-Renta-en-La-Cascada-Casa-en-Venta/Renta-%7C-Amueblada-%7C-Vistas-al-Mar-y-Laguna-%7C-Zona-Hotelera-Canc%C3%BAn-%7C-500-m-de-playa,Casa en Venta-Renta en La Cascada - Casa en Venta/Renta | Amueblada | Vistas al Mar y Laguna | Zona Hotelera Cancún | 500 m de playa,House,11900000,MXN,3,3,209,m2,"Vistas parciales al mar y la laguna. Recámara lockoff independiente y tecnología para eficiencia energética. Disponible para vivir, vacacionar o invertir. 3 recámaras / 2.5 bañosRecámara lockoff con baño, cocineta y salida al jardínRecámara principal con balcón y vistasSala en mezzanine, comedor amplio, cocina equipadaTerraza privada y jardín3 albercas, palapa y jardines en el fraccionamiento14 paneles solares y sistema de A/C inteligenteCortinas anticiclónicas y mosquiteros en ventanasCisterna 5,000 L con bomba y sistema hidroneumáticoSeguridad 24/7 con caseta, guardias y cámaras1 cajón de es",https://static.tokkobroker.com/sm_pics/6509874_109449976874656591741784467577338366099353693681033549779818957239841805234769_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/6509874-Casa-en-Renta-en-La-Cascada-Casa-en-Venta/Renta-%7C-Amueblada-%7C-Vistas-al-Mar-y-Laguna-%7C-Zona-Hotelera-Canc%C3%BAn-%7C-500-m-de-playa,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/8570697-Casa-en-Renta-en-Canc%C3%BAn-Casa-en-Venta-o-Renta-en-Canc%C3%BAn-Country-Club,Casa en Venta-Renta en Cancún - Casa en Venta o Renta en Cancún Country Club,House,17800000,MXN,3,3,390,m2,"Casa en venta o renta en Cancún Country Club, ubicada en esquina con alberca, jacuzzi, estacionamiento para 6 autos y vistas permanentes a áreas verdes comunes. Características principales de la propiedad- Casa de dos niveles- Disponible en venta o renta- Ubicada en Cancún Country Club- Terreno en esquina con mayor privacidad- 3 recámaras, cada una con baño completo y walk-in closet- 3.5 baños- Alberca privada- Jacuzzi- Amplio jardín con vista a áreas verdes- Estacionamiento con capacidad para 6 vehículos- 3 cajones techados- 3 cajones sin techar- Acabados de alta calidad- Sistema de aire acon",https://static.tokkobroker.com/sm_pics/8570697_106942569578328096673502638938899115660589967052761221539566128251150699731700_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/8570697-Casa-en-Renta-en-Canc%C3%BAn-Casa-en-Venta-o-Renta-en-Canc%C3%BAn-Country-Club,Cancun; Other Riviera Maya
